code,target,sigprice,gentime,usertag
SSE.ETF.510300,0,4127.6,20180312142500000,exitlong
SSE.ETF.510300,-1,4125.8,20180312143000000,entershort
SSE.ETF.510300,0,4127.4,20180312145000000,exitshort
SSE.ETF.510300,-1,4123.6,20180312145500000,entershort
SSE.ETF.510300,0,4119.4,20180312150000000,exitshort
SSE.ETF.510300,-1,4104.6,20180313093500000,entershort
SSE.ETF.510300,0,4119.6,20180313094000000,exitshort
SSE.ETF.510300,1,4121.2,20180313094500000,enterlong
SSE.ETF.510300,0,4114,20180313100500000,exitlong
SSE.ETF.510300,-1,4112.2,20180313101000000,entershort
SSE.ETF.510300,0,4111,20180313101500000,exitshort
SSE.ETF.510300,1,4116.6,20180313102000000,enterlong
SSE.ETF.510300,0,4110.8,20180313103000000,exitlong
SSE.ETF.510300,1,4112,20180313103500000,enterlong
SSE.ETF.510300,0,4110.4,20180313104000000,exitlong
SSE.ETF.510300,-1,4110.2,20180313104500000,entershort
SSE.ETF.510300,0,4114.4,20180313105000000,exitshort
SSE.ETF.510300,-1,4109.6,20180313105500000,entershort
SSE.ETF.510300,0,4105,20180313111500000,exitshort
SSE.ETF.510300,-1,4103,20180313112000000,entershort
SSE.ETF.510300,0,4104.6,20180313112500000,exitshort
SSE.ETF.510300,1,4109.8,20180313113000000,enterlong
SSE.ETF.510300,0,4107,20180313130500000,exitlong
SSE.ETF.510300,1,4107.6,20180313131500000,enterlong
SSE.ETF.510300,0,4109,20180313133500000,exitlong
SSE.ETF.510300,-1,4105.2,20180313134000000,entershort
SSE.ETF.510300,0,4108.4,20180313135000000,exitshort
SSE.ETF.510300,1,4113.4,20180313135500000,enterlong
SSE.ETF.510300,0,4108.6,20180313140000000,exitlong
SSE.ETF.510300,-1,4104.8,20180313140500000,entershort
SSE.ETF.510300,0,4105.2,20180313141000000,exitshort
SSE.ETF.510300,-1,4095.2,20180313141500000,entershort
SSE.ETF.510300,0,4093.6,20180313142000000,exitshort
SSE.ETF.510300,-1,4090.2,20180313142500000,entershort
SSE.ETF.510300,0,4093.4,20180313143000000,exitshort
SSE.ETF.510300,-1,4089.8,20180313143500000,entershort
SSE.ETF.510300,0,4090.4,20180313144000000,exitshort
SSE.ETF.510300,-1,4080.8,20180313144500000,entershort
SSE.ETF.510300,0,4067.6,20180314093500000,exitshort
SSE.ETF.510300,1,4077,20180314094000000,enterlong
SSE.ETF.510300,0,4068.6,20180314094500000,exitlong
SSE.ETF.510300,1,4067.8,20180314095000000,enterlong
SSE.ETF.510300,0,4068.6,20180314102000000,exitlong
SSE.ETF.510300,1,4074.2,20180314102500000,enterlong
SSE.ETF.510300,0,4070.4,20180314103500000,exitlong
SSE.ETF.510300,-1,4067,20180314110000000,entershort
SSE.ETF.510300,0,4070,20180314110500000,exitshort
SSE.ETF.510300,-1,4069.2,20180314111000000,entershort
SSE.ETF.510300,0,4069,20180314111500000,exitshort
SSE.ETF.510300,-1,4063.2,20180314112000000,entershort
SSE.ETF.510300,0,4065.4,20180314112500000,exitshort
SSE.ETF.510300,1,4067.6,20180314130500000,enterlong
SSE.ETF.510300,0,4068.2,20180314131500000,exitlong
SSE.ETF.510300,-1,4068,20180314132000000,entershort
SSE.ETF.510300,0,4065,20180314133000000,exitshort
SSE.ETF.510300,-1,4065.6,20180314133500000,entershort
SSE.ETF.510300,0,4071.6,20180314134000000,exitshort
SSE.ETF.510300,1,4071,20180314134500000,enterlong
SSE.ETF.510300,0,4072,20180314135000000,exitlong
SSE.ETF.510300,-1,4072.6,20180314135500000,entershort
SSE.ETF.510300,0,4071,20180314140000000,exitshort
SSE.ETF.510300,1,4072.2,20180314140500000,enterlong
SSE.ETF.510300,0,4074.4,20180314141000000,exitlong
SSE.ETF.510300,1,4082.8,20180314141500000,enterlong
SSE.ETF.510300,0,4081,20180314142000000,exitlong
SSE.ETF.510300,-1,4080,20180314142500000,entershort
SSE.ETF.510300,0,4076,20180314143500000,exitshort
SSE.ETF.510300,-1,4074.4,20180314144000000,entershort
SSE.ETF.510300,0,4066.4,20180315093500000,exitshort
SSE.ETF.510300,1,4070,20180315094000000,enterlong
SSE.ETF.510300,0,4088.6,20180315100000000,exitlong
SSE.ETF.510300,1,4092.6,20180315100500000,enterlong
SSE.ETF.510300,0,4086.6,20180315101000000,exitlong
SSE.ETF.510300,-1,4086,20180315102500000,entershort
SSE.ETF.510300,0,4085.2,20180315103000000,exitshort
SSE.ETF.510300,-1,4080,20180315103500000,entershort
SSE.ETF.510300,0,4094.4,20180315105500000,exitshort
SSE.ETF.510300,-1,4090.2,20180315112000000,entershort
SSE.ETF.510300,0,4079.4,20180315135500000,exitshort
SSE.ETF.510300,-1,4075,20180315140500000,entershort
SSE.ETF.510300,0,4078.4,20180315141000000,exitshort
SSE.ETF.510300,1,4084.6,20180315141500000,enterlong
SSE.ETF.510300,0,4083.8,20180315142000000,exitlong
SSE.ETF.510300,-1,4078.6,20180315143000000,entershort
SSE.ETF.510300,0,4087.4,20180315143500000,exitshort
SSE.ETF.510300,1,4090.4,20180315144500000,enterlong
SSE.ETF.510300,0,4078.6,20180316093500000,exitlong
SSE.ETF.510300,1,4078,20180316094000000,enterlong
SSE.ETF.510300,0,4086.4,20180316095000000,exitlong
SSE.ETF.510300,1,4091.2,20180316095500000,enterlong
SSE.ETF.510300,0,4086.6,20180316100000000,exitlong
SSE.ETF.510300,1,4082.4,20180316100500000,enterlong
SSE.ETF.510300,0,4080,20180316101000000,exitlong
SSE.ETF.510300,1,4084,20180316101500000,enterlong
SSE.ETF.510300,0,4084.4,20180316102500000,exitlong
SSE.ETF.510300,1,4087.4,20180316103000000,enterlong
SSE.ETF.510300,0,4081.2,20180316103500000,exitlong
SSE.ETF.510300,-1,4079.4,20180316104000000,entershort
SSE.ETF.510300,0,4081.4,20180316104500000,exitshort
SSE.ETF.510300,-1,4076.6,20180316105000000,entershort
SSE.ETF.510300,0,4077.4,20180316105500000,exitshort
SSE.ETF.510300,-1,4075.4,20180316110000000,entershort
SSE.ETF.510300,0,4077.8,20180316110500000,exitshort
SSE.ETF.510300,-1,4072.2,20180316111000000,entershort
SSE.ETF.510300,0,4070.2,20180316112000000,exitshort
SSE.ETF.510300,-1,4067.6,20180316112500000,entershort
SSE.ETF.510300,0,4068,20180316131000000,exitshort
SSE.ETF.510300,1,4069.8,20180316132000000,enterlong
SSE.ETF.510300,0,4069,20180316135500000,exitlong
SSE.ETF.510300,-1,4066.6,20180316140000000,entershort
SSE.ETF.510300,0,4019.2,20180319093500000,exitshort
SSE.ETF.510300,-1,4013.8,20180319094000000,entershort
SSE.ETF.510300,0,4021,20180319094500000,exitshort
SSE.ETF.510300,-1,4014.6,20180319095000000,entershort
SSE.ETF.510300,0,4024.2,20180319095500000,exitshort
SSE.ETF.510300,1,4033.8,20180319100000000,enterlong
SSE.ETF.510300,0,4044.8,20180319105000000,exitlong
SSE.ETF.510300,-1,4043.2,20180319110500000,entershort
SSE.ETF.510300,0,4056,20180319111000000,exitshort
SSE.ETF.510300,-1,4053.8,20180319111500000,entershort
SSE.ETF.510300,0,4049,20180319140500000,exitshort
SSE.ETF.510300,1,4051,20180319141000000,enterlong
SSE.ETF.510300,0,4056.4,20180319142000000,exitlong
SSE.ETF.510300,1,4056.2,20180319142500000,enterlong
SSE.ETF.510300,0,4053,20180319143000000,exitlong
SSE.ETF.510300,-1,4047.4,20180319143500000,entershort
SSE.ETF.510300,0,4047.4,20180319144000000,exitshort
SSE.ETF.510300,1,4046.8,20180319144500000,enterlong
SSE.ETF.510300,0,4046.6,20180319145000000,exitlong
SSE.ETF.510300,1,4047.4,20180319145500000,enterlong
SSE.ETF.510300,0,4035,20180320093500000,exitlong
SSE.ETF.510300,1,4037.4,20180320094000000,enterlong
SSE.ETF.510300,0,4036,20180320095000000,exitlong
SSE.ETF.510300,1,4039.4,20180320095500000,enterlong
SSE.ETF.510300,0,4035,20180320100500000,exitlong
SSE.ETF.510300,-1,4028.8,20180320101500000,entershort
SSE.ETF.510300,0,4027.2,20180320102500000,exitshort
SSE.ETF.510300,1,4028.4,20180320103000000,enterlong
SSE.ETF.510300,0,4024.6,20180320103500000,exitlong
SSE.ETF.510300,-1,4018,20180320104000000,entershort
SSE.ETF.510300,0,4018.2,20180320104500000,exitshort
SSE.ETF.510300,1,4021.4,20180320105500000,enterlong
SSE.ETF.510300,0,4024.4,20180320111500000,exitlong
SSE.ETF.510300,1,4029.4,20180320112500000,enterlong
SSE.ETF.510300,0,4027,20180320113000000,exitlong
SSE.ETF.510300,1,4031.6,20180320131500000,enterlong
SSE.ETF.510300,0,4047.4,20180320134500000,exitlong
SSE.ETF.510300,1,4052.8,20180320135000000,enterlong
SSE.ETF.510300,0,4048.4,20180320135500000,exitlong
SSE.ETF.510300,1,4053.2,20180320140000000,enterlong
SSE.ETF.510300,0,4058,20180320141500000,exitlong
SSE.ETF.510300,1,4061.6,20180320142500000,enterlong
SSE.ETF.510300,0,4057,20180320143000000,exitlong
SSE.ETF.510300,-1,4049.4,20180320144000000,entershort
SSE.ETF.510300,0,4054.6,20180320145500000,exitshort
SSE.ETF.510300,-1,4049.6,20180320150000000,entershort
SSE.ETF.510300,0,4079.4,20180321095500000,exitshort
SSE.ETF.510300,1,4082.6,20180321100000000,enterlong
SSE.ETF.510300,0,4086.4,20180321101500000,exitlong
SSE.ETF.510300,-1,4082.6,20180321102500000,entershort
SSE.ETF.510300,0,4084.4,20180321103500000,exitshort
SSE.ETF.510300,1,4090.4,20180321104000000,enterlong
SSE.ETF.510300,0,4089,20180321110000000,exitlong
SSE.ETF.510300,1,4089.4,20180321110500000,enterlong
SSE.ETF.510300,0,4083,20180321111000000,exitlong
SSE.ETF.510300,1,4095.2,20180321131500000,enterlong
SSE.ETF.510300,0,4085.6,20180321133500000,exitlong
SSE.ETF.510300,-1,4085.4,20180321134500000,entershort
SSE.ETF.510300,0,4076.6,20180321135500000,exitshort
SSE.ETF.510300,1,4077,20180321140000000,enterlong
SSE.ETF.510300,0,4073.2,20180321140500000,exitlong
SSE.ETF.510300,-1,4068.2,20180321141000000,entershort
SSE.ETF.510300,0,4059,20180321142500000,exitshort
SSE.ETF.510300,1,4046,20180321143000000,enterlong
SSE.ETF.510300,0,4031.6,20180321143500000,exitlong
SSE.ETF.510300,1,4031,20180321144000000,enterlong
SSE.ETF.510300,0,4020,20180321144500000,exitlong
SSE.ETF.510300,-1,4023,20180321145500000,entershort
SSE.ETF.510300,0,4045,20180322093500000,exitshort
SSE.ETF.510300,-1,4040,20180322094500000,entershort
SSE.ETF.510300,0,3994.4,20180322112500000,exitshort
SSE.ETF.510300,1,4003,20180322133500000,enterlong
SSE.ETF.510300,0,4007.8,20180322134500000,exitlong
SSE.ETF.510300,1,4007.6,20180322141000000,enterlong
SSE.ETF.510300,0,3996.2,20180322141500000,exitlong
SSE.ETF.510300,-1,3997.4,20180322142000000,entershort
SSE.ETF.510300,0,3981.6,20180322145500000,exitshort
SSE.ETF.510300,-1,3850,20180323093500000,entershort
SSE.ETF.510300,0,3872.6,20180323094000000,exitshort
SSE.ETF.510300,-1,3850.6,20180323111000000,entershort
SSE.ETF.510300,0,3826.6,20180323132000000,exitshort
SSE.ETF.510300,-1,3817.4,20180323134000000,entershort
SSE.ETF.510300,0,3804.2,20180323140500000,exitshort
SSE.ETF.510300,-1,3774,20180323141500000,entershort
SSE.ETF.510300,0,3802,20180323142500000,exitshort
SSE.ETF.510300,1,3794,20180323143500000,enterlong
SSE.ETF.510300,0,3810.2,20180326094000000,exitlong
SSE.ETF.510300,1,3833,20180326094500000,enterlong
SSE.ETF.510300,0,3833,20180326104500000,exitlong
SSE.ETF.510300,1,3830.6,20180326110500000,enterlong
SSE.ETF.510300,0,3824,20180326111000000,exitlong
SSE.ETF.510300,-1,3817.6,20180326112000000,entershort
SSE.ETF.510300,0,3818.8,20180326112500000,exitshort
SSE.ETF.510300,-1,3814.6,20180326113000000,entershort
SSE.ETF.510300,0,3815,20180326130500000,exitshort
SSE.ETF.510300,-1,3807.2,20180326131000000,entershort
SSE.ETF.510300,0,3826.2,20180326132000000,exitshort
SSE.ETF.510300,-1,3816.2,20180326133500000,entershort
SSE.ETF.510300,0,3812.4,20180326134500000,exitshort
SSE.ETF.510300,1,3820.4,20180326135000000,enterlong
SSE.ETF.510300,0,3803.2,20180326135500000,exitlong
SSE.ETF.510300,1,3809.8,20180326140000000,enterlong
SSE.ETF.510300,0,3850.6,20180326143500000,exitlong
SSE.ETF.510300,-1,3843,20180326144000000,entershort
SSE.ETF.510300,0,3851.8,20180326144500000,exitshort
SSE.ETF.510300,1,3851.2,20180326145500000,enterlong
SSE.ETF.510300,0,3902,20180327094000000,exitlong
SSE.ETF.510300,1,3915.6,20180327094500000,enterlong
SSE.ETF.510300,0,3896.8,20180327112000000,exitlong
SSE.ETF.510300,1,3906.8,20180327131500000,enterlong
SSE.ETF.510300,0,3896.6,20180327133000000,exitlong
SSE.ETF.510300,1,3898.4,20180327133500000,enterlong
SSE.ETF.510300,0,3892.4,20180327134000000,exitlong
SSE.ETF.510300,-1,3888,20180327134500000,entershort
SSE.ETF.510300,0,3880.8,20180327140500000,exitshort
SSE.ETF.510300,-1,3875.4,20180327141000000,entershort
SSE.ETF.510300,0,3877.6,20180327143000000,exitshort
SSE.ETF.510300,1,3879,20180327144000000,enterlong
SSE.ETF.510300,0,3883,20180328100500000,exitlong
SSE.ETF.510300,-1,3871.8,20180328101500000,entershort
SSE.ETF.510300,0,3856.6,20180328103500000,exitshort
SSE.ETF.510300,-1,3853.8,20180328104500000,entershort
SSE.ETF.510300,0,3854,20180328105000000,exitshort
SSE.ETF.510300,-1,3840,20180328105500000,entershort
SSE.ETF.510300,0,3842,20180328111000000,exitshort
SSE.ETF.510300,-1,3837,20180328111500000,entershort
SSE.ETF.510300,0,3822.2,20180328132500000,exitshort
SSE.ETF.510300,-1,3810.2,20180328134000000,entershort
SSE.ETF.510300,0,3817.6,20180328134500000,exitshort
SSE.ETF.510300,1,3826.4,20180328135500000,enterlong
SSE.ETF.510300,0,3824.2,20180328141000000,exitlong
SSE.ETF.510300,-1,3821,20180328141500000,entershort
SSE.ETF.510300,0,3828,20180328143500000,exitshort
SSE.ETF.510300,-1,3813,20180328144000000,entershort
SSE.ETF.510300,0,3812.6,20180328144500000,exitshort
SSE.ETF.510300,1,3818.4,20180328145000000,enterlong
SSE.ETF.510300,0,3814.2,20180328145500000,exitlong
SSE.ETF.510300,-1,3809.2,20180328150000000,entershort
SSE.ETF.510300,0,3834.2,20180329093500000,exitshort
SSE.ETF.510300,-1,3822.6,20180329094000000,entershort
SSE.ETF.510300,0,3805,20180329095000000,exitshort
SSE.ETF.510300,-1,3800,20180329095500000,entershort
SSE.ETF.510300,0,3796.2,20180329100000000,exitshort
SSE.ETF.510300,1,3791.2,20180329100500000,enterlong
SSE.ETF.510300,0,3785.2,20180329101500000,exitlong
SSE.ETF.510300,1,3788.4,20180329102000000,enterlong
SSE.ETF.510300,0,3780.6,20180329102500000,exitlong
SSE.ETF.510300,-1,3779.6,20180329103000000,entershort
SSE.ETF.510300,0,3787.4,20180329103500000,exitshort
SSE.ETF.510300,1,3808.6,20180329104000000,enterlong
SSE.ETF.510300,0,3802.6,20180329104500000,exitlong
SSE.ETF.510300,1,3813.4,20180329105000000,enterlong
SSE.ETF.510300,0,3821.2,20180329110500000,exitlong
SSE.ETF.510300,1,3822,20180329111000000,enterlong
SSE.ETF.510300,0,3819.8,20180329111500000,exitlong
SSE.ETF.510300,-1,3811.6,20180329112000000,entershort
SSE.ETF.510300,0,3816.8,20180329113000000,exitshort
SSE.ETF.510300,1,3822,20180329130500000,enterlong
SSE.ETF.510300,0,3881.4,20180330102000000,exitlong
SSE.ETF.510300,-1,3879,20180330103500000,entershort
SSE.ETF.510300,0,3884.8,20180330104000000,exitshort
SSE.ETF.510300,1,3884.2,20180330104500000,enterlong
SSE.ETF.510300,0,3882,20180330110000000,exitlong
SSE.ETF.510300,1,3882.2,20180330110500000,enterlong
SSE.ETF.510300,0,3882,20180330112500000,exitlong
SSE.ETF.510300,-1,3879,20180330113000000,entershort
SSE.ETF.510300,0,3884.4,20180330130500000,exitshort
SSE.ETF.510300,1,3886.8,20180330131000000,enterlong
SSE.ETF.510300,0,3893.8,20180330132000000,exitlong
SSE.ETF.510300,-1,3895.4,20180330132500000,entershort
SSE.ETF.510300,0,3908,20180330133000000,exitshort
SSE.ETF.510300,-1,3900.4,20180330133500000,entershort
SSE.ETF.510300,0,3887.2,20180330135000000,exitshort
SSE.ETF.510300,-1,3884.2,20180330135500000,entershort
SSE.ETF.510300,0,3878.6,20180330140500000,exitshort
SSE.ETF.510300,1,3880.6,20180330141000000,enterlong
SSE.ETF.510300,0,3886.6,20180330142000000,exitlong
SSE.ETF.510300,-1,3883,20180330142500000,entershort
SSE.ETF.510300,0,3889.8,20180330143000000,exitshort
SSE.ETF.510300,-1,3886.2,20180330143500000,entershort
SSE.ETF.510300,0,3889.8,20180330144500000,exitshort
SSE.ETF.510300,-1,3886.8,20180330145000000,entershort
SSE.ETF.510300,0,3865,20180402093500000,exitshort
SSE.ETF.510300,1,3871.4,20180402094000000,enterlong
SSE.ETF.510300,0,3917.2,20180402100000000,exitlong
SSE.ETF.510300,1,3926.8,20180402100500000,enterlong
SSE.ETF.510300,0,3917.4,20180402101000000,exitlong
SSE.ETF.510300,1,3921.6,20180402102000000,enterlong
SSE.ETF.510300,0,3905.6,20180402110500000,exitlong
SSE.ETF.510300,-1,3898,20180402111500000,entershort
SSE.ETF.510300,0,3903.8,20180402131500000,exitshort
SSE.ETF.510300,-1,3899.4,20180402133000000,entershort
SSE.ETF.510300,0,3885.6,20180402135500000,exitshort
SSE.ETF.510300,1,3890.4,20180402140000000,enterlong
SSE.ETF.510300,0,3880,20180402140500000,exitlong
SSE.ETF.510300,-1,3870.8,20180402141500000,entershort
SSE.ETF.510300,0,3876.6,20180402142500000,exitshort
SSE.ETF.510300,-1,3871.2,20180402144000000,entershort
SSE.ETF.510300,0,3839,20180403093500000,exitshort
SSE.ETF.510300,1,3849.4,20180403094000000,enterlong
SSE.ETF.510300,0,3845.4,20180403094500000,exitlong
SSE.ETF.510300,-1,3835,20180403095000000,entershort
SSE.ETF.510300,0,3847,20180403095500000,exitshort
SSE.ETF.510300,-1,3840.6,20180403100000000,entershort
SSE.ETF.510300,0,3843.6,20180403104000000,exitshort
SSE.ETF.510300,1,3848.4,20180403104500000,enterlong
SSE.ETF.510300,0,3858.2,20180403111000000,exitlong
SSE.ETF.510300,1,3853.8,20180403111500000,enterlong
SSE.ETF.510300,0,3850,20180403112000000,exitlong
SSE.ETF.510300,-1,3836,20180403131000000,entershort
SSE.ETF.510300,0,3838.6,20180403131500000,exitshort
SSE.ETF.510300,-1,3834.2,20180403132000000,entershort
SSE.ETF.510300,0,3832.2,20180403133500000,exitshort
SSE.ETF.510300,-1,3830,20180403134000000,entershort
SSE.ETF.510300,0,3835.4,20180403134500000,exitshort
SSE.ETF.510300,-1,3830.2,20180403135000000,entershort
SSE.ETF.510300,0,3832.8,20180403140000000,exitshort
SSE.ETF.510300,1,3834.6,20180403140500000,enterlong
SSE.ETF.510300,0,3832,20180403141000000,exitlong
SSE.ETF.510300,-1,3832,20180403141500000,entershort
SSE.ETF.510300,0,3848.2,20180403142000000,exitshort
SSE.ETF.510300,1,3850.8,20180403142500000,enterlong
SSE.ETF.510300,0,3849,20180403143500000,exitlong
SSE.ETF.510300,1,3854.8,20180403144000000,enterlong
SSE.ETF.510300,0,3855.2,20180403145000000,exitlong
SSE.ETF.510300,1,3866.6,20180404093500000,enterlong
SSE.ETF.510300,0,3861.2,20180404094000000,exitlong
SSE.ETF.510300,1,3867.8,20180404095000000,enterlong
SSE.ETF.510300,0,3880.8,20180404100000000,exitlong
SSE.ETF.510300,1,3884.2,20180404100500000,enterlong
SSE.ETF.510300,0,3872.2,20180404103000000,exitlong
SSE.ETF.510300,1,3878.2,20180404104000000,enterlong
SSE.ETF.510300,0,3879.8,20180404105500000,exitlong
SSE.ETF.510300,1,3886,20180404110000000,enterlong
SSE.ETF.510300,0,3883.2,20180404110500000,exitlong
SSE.ETF.510300,1,3888,20180404111000000,enterlong
SSE.ETF.510300,0,3887,20180404112000000,exitlong
SSE.ETF.510300,1,3888,20180404112500000,enterlong
SSE.ETF.510300,0,3884.6,20180404130500000,exitlong
SSE.ETF.510300,-1,3879.6,20180404131500000,entershort
SSE.ETF.510300,0,3883.6,20180404133000000,exitshort
SSE.ETF.510300,-1,3875.2,20180404133500000,entershort
SSE.ETF.510300,0,3861.4,20180404135000000,exitshort
SSE.ETF.510300,-1,3856.2,20180404140500000,entershort
SSE.ETF.510300,0,3861,20180404141500000,exitshort
SSE.ETF.510300,-1,3859.4,20180404142000000,entershort
SSE.ETF.510300,0,3856.4,20180404143000000,exitshort
SSE.ETF.510300,-1,3843.2,20180404143500000,entershort
SSE.ETF.510300,0,3841.6,20180404150000000,exitshort
SSE.ETF.510300,1,3862.6,20180409093500000,enterlong
SSE.ETF.510300,0,3836.8,20180409094000000,exitlong
SSE.ETF.510300,-1,3835.6,20180409094500000,entershort
SSE.ETF.510300,0,3848,20180409095000000,exitshort
SSE.ETF.510300,1,3850.8,20180409095500000,enterlong
SSE.ETF.510300,0,3847.8,20180409100000000,exitlong
SSE.ETF.510300,-1,3839.8,20180409101000000,entershort
SSE.ETF.510300,0,3844.8,20180409101500000,exitshort
SSE.ETF.510300,-1,3833,20180409102500000,entershort
SSE.ETF.510300,0,3842.6,20180409103500000,exitshort
SSE.ETF.510300,-1,3834,20180409104000000,entershort
SSE.ETF.510300,0,3842,20180409105500000,exitshort
SSE.ETF.510300,1,3854.6,20180409110000000,enterlong
SSE.ETF.510300,0,3853.8,20180409111000000,exitlong
SSE.ETF.510300,1,3858.8,20180409112000000,enterlong
SSE.ETF.510300,0,3861.2,20180409131000000,exitlong
SSE.ETF.510300,-1,3858.2,20180409132000000,entershort
SSE.ETF.510300,0,3846.6,20180409140500000,exitshort
SSE.ETF.510300,1,3847.4,20180409141000000,enterlong
SSE.ETF.510300,0,3842.6,20180409141500000,exitlong
SSE.ETF.510300,1,3849.8,20180409142000000,enterlong
SSE.ETF.510300,0,3833,20180409142500000,exitlong
SSE.ETF.510300,1,3838,20180409143000000,enterlong
SSE.ETF.510300,0,3834.2,20180409143500000,exitlong
SSE.ETF.510300,1,3832,20180409144000000,enterlong
SSE.ETF.510300,0,3848.6,20180410093500000,exitlong
SSE.ETF.510300,1,3847.2,20180410094000000,enterlong
SSE.ETF.510300,0,3862.8,20180410095500000,exitlong
SSE.ETF.510300,-1,3853.6,20180410100000000,entershort
SSE.ETF.510300,0,3855,20180410101000000,exitshort
SSE.ETF.510300,1,3857.4,20180410101500000,enterlong
SSE.ETF.510300,0,3868.8,20180410103000000,exitlong
SSE.ETF.510300,1,3875,20180410103500000,enterlong
SSE.ETF.510300,0,3876.6,20180410112000000,exitlong
SSE.ETF.510300,-1,3877.4,20180410131500000,entershort
SSE.ETF.510300,0,3873.4,20180410133500000,exitshort
SSE.ETF.510300,1,3880.2,20180410134000000,enterlong
SSE.ETF.510300,0,3880,20180410135000000,exitlong
SSE.ETF.510300,1,3882.2,20180410135500000,enterlong
SSE.ETF.510300,0,3881,20180410140000000,exitlong
SSE.ETF.510300,1,3887,20180410140500000,enterlong
SSE.ETF.510300,0,3889,20180410141000000,exitlong
SSE.ETF.510300,1,3898.8,20180410141500000,enterlong
SSE.ETF.510300,0,3899.2,20180410142500000,exitlong
SSE.ETF.510300,1,3906.6,20180410143000000,enterlong
SSE.ETF.510300,0,3911.2,20180410144500000,exitlong
SSE.ETF.510300,1,3918.4,20180410145000000,enterlong
SSE.ETF.510300,0,3931.2,20180411105500000,exitlong
SSE.ETF.510300,1,3941.4,20180411111000000,enterlong
SSE.ETF.510300,0,3941.2,20180411112000000,exitlong
SSE.ETF.510300,1,3949.6,20180411112500000,enterlong
SSE.ETF.510300,0,3948.8,20180411130500000,exitlong
SSE.ETF.510300,1,3953,20180411131000000,enterlong
SSE.ETF.510300,0,3946.4,20180411131500000,exitlong
SSE.ETF.510300,-1,3940,20180411132000000,entershort
SSE.ETF.510300,0,3943.8,20180411132500000,exitshort
SSE.ETF.510300,-1,3943.2,20180411133000000,entershort
SSE.ETF.510300,0,3949,20180411133500000,exitshort
SSE.ETF.510300,-1,3948,20180411134000000,entershort
SSE.ETF.510300,0,3937.4,20180411140000000,exitshort
SSE.ETF.510300,1,3940.6,20180411140500000,enterlong
SSE.ETF.510300,0,3941.8,20180411141000000,exitlong
SSE.ETF.510300,-1,3930,20180411141500000,entershort
SSE.ETF.510300,0,3931.8,20180411142000000,exitshort
SSE.ETF.510300,-1,3928.8,20180411142500000,entershort
SSE.ETF.510300,0,3929.2,20180411143000000,exitshort
SSE.ETF.510300,1,3937,20180411143500000,enterlong
SSE.ETF.510300,0,3935,20180411144000000,exitlong
SSE.ETF.510300,-1,3926.6,20180411144500000,entershort
SSE.ETF.510300,0,3933.8,20180411145000000,exitshort
SSE.ETF.510300,-1,3932.4,20180411145500000,entershort
SSE.ETF.510300,0,3925,20180412095500000,exitshort
SSE.ETF.510300,1,3928.2,20180412100000000,enterlong
SSE.ETF.510300,0,3921.8,20180412100500000,exitlong
SSE.ETF.510300,1,3921.8,20180412101000000,enterlong
SSE.ETF.510300,0,3918.6,20180412102000000,exitlong
SSE.ETF.510300,1,3920,20180412102500000,enterlong
SSE.ETF.510300,0,3926.6,20180412104000000,exitlong
SSE.ETF.510300,-1,3920.2,20180412104500000,entershort
SSE.ETF.510300,0,3919,20180412105000000,exitshort
SSE.ETF.510300,1,3912.6,20180412105500000,enterlong
SSE.ETF.510300,0,3914.8,20180412112000000,exitlong
SSE.ETF.510300,-1,3912,20180412112500000,entershort
SSE.ETF.510300,0,3914.4,20180412131000000,exitshort
SSE.ETF.510300,-1,3912.6,20180412131500000,entershort
SSE.ETF.510300,0,3914,20180412132500000,exitshort
SSE.ETF.510300,-1,3915.6,20180412133500000,entershort
SSE.ETF.510300,0,3921.6,20180412134000000,exitshort
SSE.ETF.510300,1,3922.4,20180412134500000,enterlong
SSE.ETF.510300,0,3917.8,20180412135000000,exitlong
SSE.ETF.510300,-1,3911.4,20180412135500000,entershort
SSE.ETF.510300,0,3898.6,20180412141000000,exitshort
SSE.ETF.510300,1,3899.6,20180412142000000,enterlong
SSE.ETF.510300,0,3895.6,20180412142500000,exitlong
SSE.ETF.510300,-1,3895.6,20180412143500000,entershort
SSE.ETF.510300,0,3893.4,20180412144000000,exitshort
SSE.ETF.510300,1,3891.8,20180412144500000,enterlong
SSE.ETF.510300,0,3892.6,20180412145000000,exitlong
SSE.ETF.510300,1,3922.6,20180413093500000,enterlong
SSE.ETF.510300,0,3918.4,20180413094000000,exitlong
SSE.ETF.510300,-1,3915.8,20180413094500000,entershort
SSE.ETF.510300,0,3914.2,20180413095500000,exitshort
SSE.ETF.510300,-1,3911,20180413100000000,entershort
SSE.ETF.510300,0,3914.8,20180413100500000,exitshort
SSE.ETF.510300,-1,3907.2,20180413101500000,entershort
SSE.ETF.510300,0,3903.2,20180413102500000,exitshort
SSE.ETF.510300,-1,3899.2,20180413103000000,entershort
SSE.ETF.510300,0,3897,20180413104500000,exitshort
SSE.ETF.510300,-1,3892.8,20180413105000000,entershort
SSE.ETF.510300,0,3891,20180413110000000,exitshort
SSE.ETF.510300,1,3892.4,20180413110500000,enterlong
SSE.ETF.510300,0,3884.2,20180413111000000,exitlong
SSE.ETF.510300,-1,3879.4,20180413112000000,entershort
SSE.ETF.510300,0,3886,20180413131000000,exitshort
SSE.ETF.510300,1,3888.2,20180413133500000,enterlong
